Total_MET,Avg_METs,TotalDistance,DistancePerStep,TrackerDistance,StepsbyDistance,TotalActiveDistance,TotalSteps,TotalActiveMinutes,ActiveRatio,AverageActiveMinutes,DistanceIntensity,InactiveRatio,SedentaryMinutes,ActivityRank,SedentaryRatio,LightlyActiveMinutes,LightActiveDistance,VeryActiveMinutes,LightlyActiveRatio,AveragePace,ActiveGroup,VeryActiveRatio,VeryActiveDistance,FairlyActiveRatio,ActiveDistanceRatio,FairlyActiveMinutes,TotalUsageMinutes,ModeratelyActiveDistance,Calories
22830.0,15.854166666666666,7.09999990463257,0.0006609569823713061,7.09999990463257,1512.957766800971,7.09999990463257,10742,271,0.18819444444444444,90.33333333333333,13.429999828338632,0.4576388888888889,659,12,0.7086021505376344,195,2.86999988555908,35,0.20967741935483872,1.5719556984426355,3,0.03763440860215054,2.09999990463257,0.04408602150537634,1.0,41,930,2.13000011444092,2046
21990.0,15.270833333333334,7.75,0.0007280413339596054,7.75,1373.5483870967741,7.74999999999999,10645,218,0.15138888888888888,72.66666666666667,16.52999997138975,0.5166666666666667,744,9,0.7733887733887734,150,2.71000003814697,36,0.15592515592515593,2.13302752293578,3,0.037422037422037424,3.74000000953674,0.033264033264033266,0.9999999999999988,32,962,1.29999995231628,1545
19807.0,13.754861111111111,3.78999996185303,0.000746503833337213,3.78999996185303,1339.5778498946797,3.7899999916553497,5077,170,0.11805555555555555,56.666666666666664,4.649999976158143,0.5388888888888889,776,12,0.8202959830866807,144,3.25,15,0.1522198731501057,1.337647045359893,1,0.015856236786469344,0.319999992847443,0.011627906976744186,1.000000007863409,11,946,0.219999998807907,2551
24272.0,16.855555555555554,5.59000015258789,0.0007934705681459035,5.59000015258789,1260.286191001,5.57999992370605,7045,245,0.1701388888888889,81.66666666666667,8.92999982833861,0.5770833333333333,831,12,0.7723048327137546,166,3.77999997138977,74,0.15427509293680297,1.3689796292051977,1,0.0687732342007435,1.54999995231628,0.004646840148698885,0.9982110503383064,5,1076,0.25,3644
31326.0,21.754166666666666,19.5599994659424,0.0009131652411737815,19.5599994659424,1095.092054439787,19.520000129938122,21420,313,0.21736111111111112,104.33333333333333,46.37000066041944,0.7826388888888889,1127,2,0.7826388888888889,213,5.8899998664856,88,0.14791666666666667,3.749520664397904,4,0.06111111111111111,13.2200002670288,0.008333333333333333,0.9979550441157258,12,1440,0.409999996423721,3832
26725.0,18.55902777777778,10.2399997711182,0.0006693247775095235,10.2399997711182,1494.0430021444581,10.22999978065491,15299,375,0.2604166666666667,125.0,20.189999580383308,0.7395833333333334,1065,10,0.7395833333333334,261,4.36999988555908,64,0.18125,1.638399963378912,4,0.044444444444444446,4.09999990463257,0.034722222222222224,0.9990234384094916,50,1440,1.75999999046326,2889
23796.0,16.525,8.34000015258789,0.0007508778385331674,8.34000015258789,1331.774555969704,8.340000092983248,11107,206,0.14305555555555555,68.66666666666667,19.780000329017646,0.5756944444444444,829,9,0.8009661835748793,145,2.52999997138977,55,0.14009661835748793,2.429126258035308,3,0.05314009661835749,5.63000011444092,0.005797101449275362,0.9999999928531604,6,1035,0.180000007152557,2693
21306.0,14.795833333333333,5.44000005722046,0.0006604346312031637,5.44000005722046,1514.154395838123,5.4399999380111606,8237,272,0.18888888888888888,90.66666666666667,9.65999996662138,0.775,1116,12,0.8040345821325648,233,2.82999992370605,23,0.16786743515850144,1.2000000126221604,2,0.016570605187319884,1.61000001430511,0.011527377521613832,0.9999999780865261,16,1388,1.0,1973
22409.0,15.561805555555555,5.07999992370605,0.0006196633232137168,5.07999992370605,1613.7795517955938,5.07999992370605,8198,383,0.2659722222222222,127.66666666666667,5.07999992370605,0.3548611111111111,511,16,0.5715883668903803,383,5.07999992370605,0,0.42841163310961966,0.7958224423560392,2,0.0,0.0,0.0,1.0,0,894,0.0,1736
14400.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1440,18,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1496
22478.0,15.609722222222222,2.35999989509583,0.0006712172625414762,2.35999989509583,1489.8305746989151,2.35999989509583,3516,243,0.16875,81.0,2.35999989509583,0.83125,1197,12,0.83125,197,2.35999989509583,46,0.13680555555555557,0.5827160234804519,0,0.03194444444444444,0.0,0.0,1.0,0,1440,0.0,1966
19241.0,13.361805555555556,2.59999990463257,0.0006200810647823921,2.59999990463257,1612.6923668455102,2.59999990463257,4193,229,0.15902777777777777,76.33333333333333,2.59999990463257,0.4618055555555556,665,16,0.743847874720358,229,2.59999990463257,0,0.25615212527964204,0.6812226824364812,0,0.0,0.0,0.0,1.0,0,894,0.0,1491
16682.0,11.584722222222222,2.67000007629395,0.0007269262391216854,2.67000007629395,1375.6553914029273,2.66000008583069,3673,86,0.059722222222222225,28.666666666666668,2.66000008583069,0.9402777777777778,1354,13,0.9402777777777778,86,2.66000008583069,0,0.059722222222222225,1.862790750902756,0,0.0,0.0,0.0,0.9962546853267732,0,1440,0.0,2344
23270.0,16.15972222222222,8.10999965667725,0.0007589368946918631,8.10999965667725,1317.6326081841246,8.080000236630433,10686,266,0.18472222222222223,88.66666666666667,10.440000325441344,0.8152777777777778,1174,10,0.8152777777777778,245,6.80000019073486,17,0.1701388888888889,1.8293232308294547,3,0.011805555555555555,1.08000004291534,0.002777777777777778,0.9963009344862157,4,1440,0.200000002980232,2847
17960.0,12.472222222222221,4.21999979019165,0.0006495305202696091,4.21999979019165,1539.5735362595694,4.19999980926514,6497,202,0.14027777777777778,67.33333333333333,4.19999980926514,0.8597222222222223,1238,15,0.8597222222222223,202,4.19999980926514,0,0.14027777777777778,1.2534652842153418,1,0.0,0.0,0.0,0.995260667791265,0,1440,0.0,1492
21451.0,14.896527777777777,4.82000017166138,0.0006612704310140458,4.82000017166138,1512.2406100428818,4.800000011920929,7289,328,0.22777777777777777,109.33333333333333,6.650000035762787,0.7722222222222223,1112,10,0.7722222222222223,308,3.5,8,0.21388888888888888,0.8817073484746426,1,0.005555555555555556,0.550000011920929,0.008333333333333333,0.9958505894132454,12,1440,0.75,1997
19454.0,13.509722222222223,6.28000020980835,0.0007565353824609504,6.28000020980835,1321.8152424637142,6.26999998092651,8301,258,0.17916666666666667,86.0,6.26999998092651,0.8208333333333333,1182,13,0.8208333333333333,258,6.26999998092651,0,0.17916666666666667,1.4604651650717093,2,0.0,0.0,0.0,0.9984076069191493,0,1440,0.0,2783
16411.0,11.396527777777777,1.1599999666214,0.0006925372935053135,1.1599999666214,1443.9655587909904,1.1599999666214,1675,95,0.06597222222222222,31.666666666666668,1.1599999666214,0.8104166666666667,1167,16,0.9247226624405706,95,1.1599999666214,0,0.07527733755942947,0.7326315578661474,0,0.0,0.0,0.0,1.0,0,1262,0.0,2351
27133.0,18.84236111111111,11.1000003814697,0.0007395070207508128,10.039999961853,1352.252205779888,11.09999990463257,15010,393,0.27291666666666664,131.0,21.049999713897698,0.7270833333333333,1047,10,0.7270833333333333,317,5.48000001907349,53,0.22013888888888888,1.6946565467892671,4,0.03680555555555556,4.32999992370605,0.01597222222222222,0.9999999570417015,23,1440,1.28999996185303,2933
19940.0,13.847222222222221,4.21000003814697,0.000701549748066484,4.21000003814697,1425.4156640438744,4.21000003814697,6001,249,0.17291666666666666,83.0,4.21000003814697,0.8270833333333333,1191,16,0.8270833333333333,249,4.21000003814697,0,0.17291666666666666,1.0144578405173421,1,0.0,0.0,0.0,1.0,0,1440,0.0,2069
19356.0,13.441666666666666,3.50999999046326,0.0006747404825957824,3.50999999046326,1482.051286078045,3.499999880790715,5202,234,0.1625,78.0,3.8899998664856,0.8375,1206,10,0.8375,223,3.10999989509583,0,0.15486111111111112,0.8999999975546821,1,0.0,0.0,0.007638888888888889,0.997150965897517,11,1440,0.389999985694885,1780
19426.0,13.490277777777777,3.91000008583069,0.00075878130910745,3.91000008583069,1317.9027843691804,3.89000010490417,5153,241,0.1673611111111111,80.33333333333333,3.89000010490417,0.5270833333333333,759,16,0.759,241,3.89000010490417,0,0.241,0.9734440047711261,1,0.0,0.0,0.0,0.9948849154763456,0,1000,0.0,2018
22711.0,15.771527777777777,6.07000017166138,0.0006853336537948944,6.07000017166138,1459.1432865768452,6.049999833106997,8857,403,0.2798611111111111,134.33333333333334,8.609999775886534,0.7201388888888889,1037,13,0.7201388888888889,376,4.6399998664856,18,0.2611111111111111,0.9037221099247711,2,0.0125,1.14999997615814,0.00625,0.9967050514021801,9,1440,0.259999990463257,2124
14400.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1440,18,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1980
21416.0,14.872222222222222,5.40000009536743,0.0007552447685828574,5.40000009536743,1324.0740506900854,5.40000009536743,7150,312,0.21666666666666667,104.0,5.40000009536743,0.4875,702,16,0.6923076923076923,312,5.40000009536743,0,0.3076923076923077,1.0384615568014288,1,0.0,0.0,0.0,1.0,0,1014,0.0,2225
28334.0,19.676388888888887,7.42999982833862,0.0007550045552625363,7.42999982833862,1324.4953199683303,7.42999994754792,9841,291,0.20208333333333334,97.0,15.09999990463258,0.48055555555555557,692,12,0.7039674465920651,141,3.00999999046326,99,0.14343845371312308,1.531958727492499,2,0.10071210579857579,3.25,0.05188199389623601,1.0000000160443205,51,983,1.16999995708466,3580
25225.0,17.51736111111111,9.78999996185303,0.000769230766233443,9.78999996185303,1300.0000050654814,9.79000008106232,12727,342,0.2375,114.0,12.830000042915351,0.6833333333333333,984,9,0.7420814479638009,306,7.88000011444092,18,0.23076923076923078,1.7175438529566718,4,0.013574660633484163,1.12999999523163,0.013574660633484163,1.0000000121766386,18,1326,0.779999971389771,3290
21830.0,15.159722222222221,7.63000011444092,0.0006697094807724849,7.63000011444092,1493.184774458527,7.63000011444092,11393,227,0.15763888888888888,75.66666666666667,15.800000190734862,0.5048611111111111,727,9,0.7620545073375262,165,3.17000007629395,49,0.17295597484276728,2.016740118354428,3,0.051362683438155136,3.71000003814697,0.013626834381551363,1.0,13,954,0.75,1999
22650.0,15.729166666666666,8.60999965667725,0.0008112691658039433,8.60999965667725,1232.6365183730732,8.61000008881092,10613,300,0.20833333333333334,100.0,10.650000080466272,0.48680555555555555,701,8,0.7002997002997003,262,6.65000009536743,1,0.26173826173826176,1.72199993133545,3,0.000999000999000999,0.0799999982118607,0.03696303696303696,1.000000050189743,37,1001,1.87999999523163,3172
15258.0,10.595833333333333,0.519999980926514,0.0006735751048270906,0.519999980926514,1484.6154390707534,0.519999980926514,772,40,0.027777777777777776,13.333333333333334,0.519999980926514,0.9722222222222222,1400,16,0.9722222222222222,40,0.519999980926514,0,0.027777777777777776,0.7799999713897711,0,0.0,0.0,0.0,1.0,0,1440,0.0,1403
16741.0,11.625694444444445,0.779999971389771,0.0006398687214026013,0.779999971389771,1562.8205701444288,0.779999971389771,1219,84,0.058333333333333334,28.0,0.779999971389771,0.5923611111111111,853,16,0.9103521878335112,84,0.779999971389771,0,0.08964781216648879,0.5571428367069793,0,0.0,0.0,0.0,1.0,0,937,0.0,1963
22082.0,15.334722222222222,6.03000020980835,0.0006818182055414236,6.03000020980835,1466.6666156353397,6.020000070333479,8844,401,0.27847222222222223,133.66666666666666,7.730000048875807,0.7215277777777778,1039,13,0.7215277777777778,370,4.65000009536743,6,0.2569444444444444,0.9022444204202019,2,0.004166666666666667,0.340000003576279,0.017361111111111112,0.9983416021348384,25,1440,1.02999997138977,2065
19600.0,13.61111111111111,5.03999996185303,0.0007006812125473419,5.03999996185303,1427.1825504846606,5.039999872446058,7193,186,0.12916666666666668,62.0,5.4599998593330366,0.49583333333333335,714,9,0.7933333333333333,176,4.61999988555908,0,0.19555555555555557,1.625806439307429,1,0.0,0.0,0.011111111111111112,0.9999999822605213,10,900,0.419999986886978,1377
16354.0,11.356944444444444,2.03999996185303,0.0006509253228631238,2.03999996185303,1536.2745385314797,2.03999996185303,3134,112,0.07777777777777778,37.333333333333336,2.03999996185303,0.9222222222222223,1328,16,0.9222222222222223,112,2.03999996185303,0,0.07777777777777778,1.092857122421266,0,0.0,0.0,0.0,1.0,0,1440,0.0,1359
14400.0,10.0,5.19999980926514,0.0006707080883870941,5.19999980926514,1490.9615931496828,0.0,7753,0,0.0,0.0,0.0,1.0,1440,14,1.0,0,0.0,0,0.0,5.19999980926514,2,0.0,0.0,0.0,0.0,0,1440,0.0,2115
18973.0,13.175694444444444,2.65000009536743,0.0006717363993326819,2.65000009536743,1488.6791917088647,2.65000009536743,3945,225,0.15625,75.0,2.65000009536743,0.49722222222222223,716,16,0.7608926673751328,225,2.65000009536743,0,0.23910733262486716,0.7066666920979813,0,0.0,0.0,0.0,1.0,0,941,0.0,2180
14400.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1440,18,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1841
15926.0,11.059722222222222,9.6899995803833,0.0007797537282033717,9.6899995803833,1282.4561958864847,1.17999994754791,12427,70,0.04861111111111111,23.333333333333332,1.17999994754791,0.9513888888888888,1370,18,0.9513888888888888,70,1.17999994754791,0,0.04861111111111111,8.305713926042829,3,0.0,0.0,0.0,0.12177502566013873,0,1440,0.0,3266
16313.0,11.328472222222222,1.02999997138977,0.0006640876669179691,1.02999997138977,1505.8252845456384,1.02999997138977,1551,86,0.059722222222222225,28.666666666666668,1.02999997138977,0.5986111111111111,862,16,0.9092827004219409,86,1.02999997138977,0,0.09071729957805907,0.7186046312021651,0,0.0,0.0,0.0,1.0,0,948,0.0,1466
17299.0,12.013194444444444,5.5,0.0006704046806435885,5.5,1491.6363636363637,2.429999887943267,8204,119,0.08263888888888889,39.666666666666664,4.079999804496765,0.8569444444444444,1234,14,0.9120473022912047,96,1.30999994277954,8,0.07095343680709534,2.773109243697479,2,0.005912786400591279,0.529999971389771,0.011086474501108648,0.44181816144423036,15,1353,0.589999973773956,2135
24860.0,17.26388888888889,11.1199998855591,0.0007267973781411176,11.1199998855591,1375.8992947355355,11.070000052452091,15300,305,0.21180555555555555,101.66666666666667,21.14999985694886,0.7881944444444444,1135,10,0.7881944444444444,212,5.09000015258789,51,0.14722222222222223,2.1875409610935934,4,0.035416666666666666,4.09999990463257,0.029166666666666667,0.9955036120843903,42,1440,1.87999999523163,3493
21166.0,14.698611111111111,5.67000007629395,0.0006604542896090798,5.67000007629395,1514.109327069245,5.679999947547911,8585,190,0.13194444444444445,63.333333333333336,10.86999988555908,0.6,864,12,0.8197343453510436,139,2.52999997138977,30,0.1318785578747628,1.7905263398823,2,0.028462998102466792,2.03999996185303,0.019924098671726755,1.0017636457000716,21,1054,1.11000001430511,2395
19649.0,13.645138888888889,3.73000001907349,0.0007561321749591506,3.73000001907349,1322.5201004758515,3.73000001907349,4933,236,0.1638888888888889,78.66666666666667,3.73000001907349,0.8361111111111111,1204,16,0.8361111111111111,236,3.73000001907349,0,0.1638888888888889,0.9483050895949551,0,0.0,0.0,0.0,1.0,0,1440,0.0,2044
37117.0,25.775694444444444,25.2900009155273,0.0008623747157991987,25.2900009155273,1159.5887282864715,25.159999847412166,29326,552,0.38333333333333336,184.0,52.84999942779554,0.6166666666666667,888,2,0.6166666666666667,429,10.710000038147,94,0.29791666666666666,2.748913142992098,4,0.06527777777777778,13.2399997711182,0.02013888888888889,0.9948595862629914,29,1440,1.21000003814697,4547
26481.0,18.389583333333334,10.6400003433228,0.0007406891989782666,10.6400003433228,1350.0939413986812,10.629999816417701,14365,245,0.1701388888888889,81.66666666666667,26.359999537467974,0.5534722222222223,797,9,0.7648752399232246,145,2.53999996185303,87,0.13915547024952016,2.605714369793339,4,0.08349328214971209,7.6399998664856,0.012476007677543186,0.9990601008851119,13,1042,0.449999988079071,2997
24700.0,17.15277777777778,10.789999961853,0.0007475923205053004,10.789999961853,1337.627437537208,10.76000022888184,14433,201,0.13958333333333334,67.0,26.180000543594357,0.8208333333333333,1182,9,0.8546637744034707,106,2.45000004768372,72,0.07664497469269703,3.2208955110008954,4,0.052060737527114966,7.1100001335144,0.016630513376717282,0.997219672560035,23,1383,1.20000004768372,2800
26260.0,18.23611111111111,10.1300001144409,0.0007688804640941859,10.1300001144409,1300.5922854056316,10.12999963760376,13175,340,0.2361111111111111,113.33333333333333,16.43999934196473,0.7638888888888888,1100,10,0.7638888888888888,262,5.92999982833862,33,0.18194444444444444,1.7876470790189822,4,0.022916666666666665,2.10999989509583,0.03125,0.9999999529282196,45,1440,2.08999991416931,3425
23469.0,16.297916666666666,7.92000007629395,0.0007690067070874793,7.92000007629395,1300.3787753521424,7.920000016689298,10299,294,0.20416666666666666,98.0,10.189999997615812,0.45,648,9,0.6878980891719745,267,6.46000003814697,13,0.28343949044585987,1.6163265461824385,3,0.013800424628450107,0.810000002384186,0.014861995753715499,0.9999999924741602,14,942,0.649999976158142,3061
20397.0,14.164583333333333,5.1100001335144,0.0006687606508983641,5.1100001335144,1495.3032877407982,5.109999954700472,7641,242,0.16805555555555557,80.66666666666667,6.7199999690055865,0.55625,801,9,0.7679769894534996,214,3.8199999332428,5,0.20517737296260785,1.2669421818630744,2,0.004793863854266539,0.319999992847443,0.02205177372962608,0.99999996500706,23,1043,0.970000028610229,1433
20080.0,13.944444444444445,5.44000005722046,0.0008109719822928532,5.44000005722046,1233.08822232392,5.44000005722046,6708,197,0.13680555555555557,65.66666666666667,7.570000052452087,0.5256944444444445,757,9,0.7935010482180294,179,4.19000005722046,10,0.18763102725366876,1.656852809305724,1,0.010482180293501049,0.879999995231628,0.008385744234800839,1.0,8,954,0.370000004768372,2812
23841.0,16.55625,7.28999996185303,0.0007023798017008412,7.28999996185303,1423.731145996026,7.2799998223781595,10379,321,0.22291666666666668,107.0,12.839999616146098,0.7770833333333333,1119,10,0.7770833333333333,277,4.32999992370605,36,0.19236111111111112,1.3626168152996319,3,0.025,2.60999989509583,0.005555555555555556,0.9986282387479837,8,1440,0.340000003576279,2473
24418.0,16.956944444444446,7.01000022888184,0.0006606352114675186,7.01000022888184,1513.6946724026786,7.0200002193451,10611,392,0.2722222222222222,130.66666666666666,9.54000020027162,0.7277777777777777,1048,10,0.7277777777777777,370,5.51000022888184,14,0.2569444444444444,1.072959218706404,3,0.009722222222222222,1.00999999046326,0.005555555555555556,1.0014265321165123,8,1440,0.5,2262
24668.0,17.130555555555556,7.42000007629395,0.0006693730334951691,7.42000007629395,1493.9352946120991,7.42000007629395,11085,419,0.29097222222222224,139.66666666666666,7.42000007629395,0.7090277777777778,1021,16,0.7090277777777778,419,7.42000007629395,0,0.29097222222222224,1.0625298438607087,3,0.0,0.0,0.0,1.0,0,1440,0.0,2667
7911.0,13.185,1.4099999666214,0.0007168276393601424,1.4099999666214,1395.0354940172565,1.41999994218349,1967,56,0.03888888888888889,18.666666666666668,1.919999927282328,0.38263888888888886,551,17,0.9077429983525536,49,1.04999995231628,2,0.08072487644151564,1.5107142499515,0,0.0032948929159802307,0.129999995231628,0.008237232289950576,1.0070921814176006,5,607,0.239999994635582,1032
14400.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1440,18,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1347
18844.0,13.08611111111111,2.67000007629395,0.000665171917362718,2.67000007629395,1503.370743558767,2.65000009536743,4014,184,0.12777777777777777,61.333333333333336,2.65000009536743,0.15138888888888888,218,16,0.5422885572139303,184,2.65000009536743,0,0.4577114427860697,0.8706521987915055,0,0.0,0.0,0.0,0.9925093706535466,0,402,0.0,1763
19469.0,14.749242424242425,6.78999996185303,0.0007803700680212653,6.78999996185303,1281.4433061683621,6.780000090599062,8701,253,0.17569444444444443,84.33333333333333,10.760000109672546,0.7680555555555556,1106,8,0.8138337012509198,177,3.17000007629395,5,0.13024282560706402,1.610276670795185,2,0.003679175864606328,0.370000004768372,0.05224429727740986,0.9985272649027763,71,1359,3.24000000953674,2804
23102.0,16.043055555555554,4.94999980926514,0.0006280928574121482,4.94999980926514,1592.1212734692986,4.939999997615814,7881,242,0.16805555555555557,80.66666666666667,6.370000004768372,0.8319444444444445,1198,10,0.8319444444444445,182,4.0,24,0.12638888888888888,1.2272726799830926,2,0.016666666666666666,0.490000009536743,0.025,0.9979798359525976,36,1440,0.449999988079071,2616
18533.0,12.870138888888889,3.58999991416931,0.000692649028394619,3.58999991416931,1443.7326250463975,3.570000112056734,5183,138,0.09583333333333334,46.0,8.02000033855439,0.6013888888888889,866,9,0.8625498007968128,108,1.25,26,0.10756972111553785,1.5608695278997002,1,0.025896414342629483,2.13000011444092,0.00398406374501992,0.9944290243479842,4,1004,0.189999997615814,2123
19724.0,13.697222222222223,3.57999992370605,0.0007682403269755471,3.57999992370605,1301.676005393856,3.57999992370605,4660,201,0.13958333333333334,67.0,3.57999992370605,0.5006944444444444,721,16,0.7819956616052061,201,3.57999992370605,0,0.21800433839479394,1.0686566936435968,0,0.0,0.0,0.0,1.0,0,922,0.0,2572
17850.0,12.395833333333334,2.61999988555908,0.000681759012635722,2.61999988555908,1466.7939571989505,2.60999989509583,3843,206,0.14305555555555555,68.66666666666667,2.60999989509583,0.8569444444444444,1234,13,0.8569444444444444,206,2.60999989509583,0,0.14305555555555555,0.7631067627841981,0,0.0,0.0,0.0,0.9961832095801348,0,1440,0.0,1669
23628.0,16.408333333333335,9.51000022888184,0.0006635964153849584,9.51000022888184,1506.940026823217,9.51999986171722,14331,314,0.21805555555555556,104.66666666666667,18.03999996185302,0.48055555555555557,692,12,0.6878727634194831,241,4.42999982833862,44,0.23956262425447317,1.8171974959646826,4,0.0437375745526839,3.4300000667572,0.02882703777335984,1.001051486077257,29,1006,1.6599999666214,2156
20642.0,14.334722222222222,4.19999980926514,0.0006744820634760142,4.19999980926514,1482.619114949321,4.19999980926514,6227,290,0.2013888888888889,96.66666666666667,4.19999980926514,0.7986111111111112,1150,16,0.7986111111111112,290,4.19999980926514,0,0.2013888888888889,0.8689654777789946,1,0.0,0.0,0.0,1.0,0,1440,0.0,1899
19645.0,13.64236111111111,3.13000011444092,0.0007164111042437446,3.13000011444092,1395.8465943316394,3.09999990463257,4369,177,0.12291666666666666,59.0,3.09999990463257,0.59375,855,17,0.8284883720930233,177,3.09999990463257,0,0.17151162790697674,1.0610169879460747,0,0.0,0.0,0.0,0.9904152687822797,0,1032,0.0,2704
22596.0,15.691666666666666,8.05000019073486,0.0008106747422693716,8.05000019073486,1233.5403434435846,8.05000013113022,9930,298,0.20694444444444443,99.33333333333333,11.090000033378601,0.48055555555555557,692,9,0.6989898989898989,267,6.07000017166138,12,0.2696969696969697,1.6208054075305087,2,0.012121212121212121,1.05999994277954,0.01919191919191919,0.9999999925956972,19,990,0.920000016689301,3165
14400.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1440,18,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1980
28052.0,19.480555555555554,5.92000007629395,0.000747097435170867,5.92000007629395,1338.5134962634322,5.919999957084656,7924,298,0.20694444444444443,99.33333333333333,12.20999979972839,0.5131944444444444,739,12,0.712632594021215,165,2.47000002861023,97,0.15911282545805208,1.1919463240860302,2,0.0935390549662488,2.83999991416931,0.03471552555448409,0.9999999798632951,36,1037,0.610000014305115,3544
14400.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1440,18,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1841
21335.0,14.815972222222221,5.07000017166138,0.0006855057019552974,5.07000017166138,1458.777070923928,5.05999989807605,7396,325,0.22569444444444445,108.33333333333333,7.939999848604192,0.7743055555555556,1115,10,0.7743055555555556,303,3.57999992370605,20,0.21041666666666667,0.9360000316913316,1,0.013888888888888888,1.39999997615814,0.001388888888888889,0.9980275595174087,2,1440,0.0799999982118607,1995
21060.5,14.696180555555555,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,1440,18,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,0
24942.0,17.320833333333333,4.44000005722046,0.0006616003661481835,4.44000005722046,1511.4864670072184,4.44000005722046,6711,389,0.2701388888888889,129.66666666666666,4.44000005722046,0.45,648,11,0.6248794599807136,382,4.44000005722046,0,0.36837029893924783,0.6848329137100966,1,0.0,0.0,0.006750241080038573,1.0,7,1037,0.0,2346
